"","Row.names","Governorate","District","Place","Longitude","Latitude","total","Master.Families","IDPs.in.Camps.or.transit.camps","School.Building","Mosques.Holly.Shrines","Abandoned.public.buildings.under.construction","Collective.centres","Informal.settlements","Military.Camps","Unknown.or.other","ID","bio5_17","bio6_17","bio10_17","bio11_17","bio12_17","bio13_17","bio14_17","bio15_17","bio16_17","bio17_17","bio18_17","bio19_17","maxtemp","mintemp","meanwarm","meancold"
"515","1461","Kirkuk","Kirkuk","Al-Qadissiyah / Taza",44.269216,35.318707,528,88,0,0,0,450,0,0,0,0,1461,43.4,4.5,33.7,10.4,297,55,0,91,153,0,0,151,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"516","1462","Kirkuk","Kirkuk","Nawroz",44.51783,35.318977,1800,300,0,120,300,300,0,0,0,0,1462,42.9,4,33.4,9.9,356,68,0,93,193,0,0,186,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"517","1463","Sulaymaniyah","Sharbazher","Soreen",45.69834,35.32073,186,31,0,0,0,0,0,0,0,0,1463,40.5,1.4,31.1,7.4,688,130,0,91,377,0,0,371,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"518","1464","Salah al-Din","Al-Shirqat","Al Mojamma'at",43.1884,35.3209,960,160,0,300,0,60,0,0,0,0,1464,42.8,3.2,32.6,9.4,250,46,0,88,127,0,0,124,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"519","1465","Kirkuk","Al-Hawiga","Hay Al Saray",43.77527778,35.32194444,900,150,0,0,0,0,0,0,0,0,1465,43.5,4,33.4,10.1,277,49,0,86,140,0,0,140,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"520","1466","Sulaymaniyah","Sharbazher","Bakhtyari",45.66102,35.32344,726,121,0,0,0,0,0,0,0,60,1466,40.5,1.5,31.2,7.4,685,129,0,91,376,0,0,370,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"521","1467","Sulaymaniyah","Sharbazher","Sharazoor-  Razgari",45.67978,35.32402,246,41,0,0,0,0,0,0,0,0,1467,40.5,1.4,31.2,7.4,688,130,0,91,377,0,0,371,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"522","1468","Kirkuk","Al-Hawiga","Hay Al Salam",43.811402,35.324832,300,50,0,0,0,0,0,0,0,120,1468,43.5,4.1,33.4,10.2,278,49,0,86,141,0,0,141,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"523","1469","Kirkuk","Al-Hawiga","Qadissiya - 101",43.782384,35.325724,1716,286,0,24,0,0,0,0,0,1320,1469,43.5,4,33.3,10.1,279,49,0,87,142,0,0,142,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"524","147","Basrah","Al-Qurna","Al Dair Al-Shaffi",47.5335,30.8465,12,2,0,0,0,0,0,0,0,0,147,42.6,6.2,34,13,134,31,0,93,80,0,0,78,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"525","1470","Kirkuk","Al-Hawiga","Hay Al-askary 1",43.78043,35.327747,300,50,0,0,0,0,0,0,0,0,1470,43.5,4,33.3,10.1,279,49,0,87,142,0,0,142,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"526","1471","Kirkuk","Al-Hawiga","Zrariya",43.57,35.33,720,120,0,0,0,0,0,0,0,0,1471,43.4,3.9,33.2,10,265,47,0,86,135,0,0,134,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"527","1472","Kirkuk","Kirkuk","Qaryat Kamptelar",44.322408,35.330062,180,30,0,0,0,0,0,0,0,0,1472,43.3,4.5,33.6,10.4,304,57,0,91,158,0,0,155,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"528","1473","Kirkuk","Al-Hawiga","Imam ismail",43.652,35.333556,132,22,0,0,0,0,0,0,0,0,1473,43.5,4,33.3,10.1,270,48,0,88,138,0,0,137,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"529","1474","Salah al-Din","Baiji","Al Namel Village",43.350906,35.335464,600,100,0,60,90,210,0,0,0,0,1474,43.3,3.8,33,9.9,250,45,0,89,127,0,0,126,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"530","1475","Kirkuk","Al-Hawiga","Al-Khaldia",43.72,35.34,180,30,0,0,0,60,0,0,0,0,1475,43.4,4,33.3,10.1,274,49,0,89,140,0,0,139,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"531","1476","Kirkuk","Al-Hawiga","Shawook",43.64,35.35,180,30,0,60,0,0,0,0,0,0,1476,43.5,4,33.3,10.1,270,48,0,88,138,0,0,137,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"532","1477","Sulaymaniyah","Halabja","Barkew",45.87131,35.35254,174,29,0,0,0,0,0,0,0,0,1477,40.4,1.3,30.9,7.3,715,135,0,90,389,0,0,384,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"533","1478","Sulaymaniyah","Halabja","Sarray",45.85811,35.35304,402,67,0,0,0,0,0,0,0,0,1478,40.4,1.4,31,7.4,708,134,0,89,386,0,0,381,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"534","1479","Kirkuk","Al-Hawiga","Saba'h Village",43.736729,35.369028,300,50,0,0,0,0,0,0,0,300,1479,43.4,4,33.3,10.1,283,50,0,87,144,0,0,143,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"535","148","Thi-Qar","Suq Al-Shoyokh","Hey al-zahra'a",46.575,30.8825,372,62,0,0,54,0,0,0,0,0,148,43.5,6,34,12.7,94,21,0,94,55,0,0,55,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"536","1480","Kirkuk","Kirkuk","Hay Rasheed (Domiz)",44.33256,35.371777,4200,700,0,0,0,840,0,0,0,1140,1480,43.3,4.5,33.6,10.3,314,60,0,90,164,0,0,158,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"537","1481","Kirkuk","Kirkuk","Sayada village",44.3563,35.378021,1080,180,0,300,0,0,0,600,0,0,1481,43.3,4.4,33.6,10.3,318,61,0,91,167,0,0,160,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"538","1482","Kirkuk","Kirkuk","Hay Al-Zawra'a",44.395005,35.381506,1860,310,0,0,0,480,0,0,0,120,1482,43.2,4.4,33.6,10.3,332,64,0,92,176,0,0,168,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"539","1483","Kirkuk","Al-Hawiga","Khazifi Village",44.004595,35.383368,300,50,0,0,0,0,0,0,0,0,1483,43.4,4.2,33.5,10.2,302,53,0,86,153,0,0,153,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"540","1484","Kirkuk","Al-Hawiga","Ash sharea`a",43.627778,35.383917,600,100,0,0,0,0,0,0,0,0,1484,43.5,4,33.2,10.1,277,49,0,85,141,0,0,140,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"541","1485","Kirkuk","Kirkuk","Yaychi-Qaryat Turklan",44.268521,35.38639,2412,402,0,0,366,1260,0,0,0,0,1485,43.3,4.4,33.6,10.3,307,58,0,91,159,0,0,154,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"542","1486","Kirkuk","Al-Hawiga","Lazaga",43.692583,35.386972,90,15,0,0,0,0,0,0,0,0,1486,43.5,4,33.3,10.1,283,50,0,87,144,0,0,143,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"543","1487","Kirkuk","Kirkuk","Al Takhi Village",44.351849,35.388361,330,55,0,0,0,330,0,0,0,0,1487,43.2,4.5,33.6,10.3,320,62,0,92,168,0,0,160,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"544","1488","Kirkuk","Al-Hawiga","Al Mahmodiya",43.96847,35.392084,300,50,0,0,0,0,0,0,0,300,1488,43.5,4.2,33.5,10.2,303,53,0,87,154,0,0,154,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"545","1489","Kirkuk","Kirkuk","Hay Al-Nedaa",44.379084,35.39236,1770,295,0,0,0,360,0,0,0,0,1489,43.2,4.4,33.5,10.2,329,64,0,91,174,0,0,165,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"546","149","Basrah","Al-Qurna","Al-mezearah",47.52,30.89,24,4,0,0,0,0,0,0,0,0,149,42.6,6.3,33.9,13,135,31,0,94,81,0,0,79,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"547","1490","Kirkuk","Kirkuk","Yaychi-Qaryat Dibak Taba",44.226979,35.396743,84,14,0,0,6,0,0,0,0,0,1490,43.3,4.4,33.6,10.3,305,57,0,89,157,0,0,153,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"548","1491","Kirkuk","Kirkuk","Al Tadamon (Hawkari)",44.401615,35.397836,3714,619,0,0,0,780,0,0,0,1140,1491,43.1,4.4,33.5,10.2,338,66,0,90,180,0,0,170,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"549","1492","Kirkuk","Al-Hawiga","Ranjiya",43.67,35.4,540,90,0,0,0,0,0,0,0,0,1492,43.6,4,33.3,10.1,281,50,0,87,142,0,0,142,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"550","1493","Kirkuk","Al-Hawiga","Al Silkizat Village",43.883961,35.402192,600,100,0,0,0,0,0,0,0,0,1493,43.5,4.2,33.4,10.2,301,53,0,86,153,0,0,152,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"551","1494","Kirkuk","Kirkuk","Hay Al Jami'a - Mahalla 622",44.35166667,35.40527778,6960,1160,0,0,0,1080,0,240,0,1500,1494,43.2,4.4,33.5,10.2,326,63,0,90,171,0,0,163,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"552","1495","Kirkuk","Kirkuk","Hay Al-Askary",44.394421,35.411716,4938,823,0,180,0,720,0,0,0,1320,1495,43.1,4.3,33.5,10.2,339,66,0,91,180,0,0,170,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"553","1496","Kirkuk","Kirkuk","Al-Qadisssiya",44.421178,35.415974,4380,730,0,0,0,780,0,0,0,1260,1496,43.1,4.3,33.5,10.1,348,68,0,90,186,0,0,175,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"554","1497","Kirkuk","Kirkuk","Hay Al Nassir",44.402637,35.424352,2010,335,0,0,0,300,0,0,0,300,1497,43.1,4.3,33.5,10.1,345,68,0,92,184,0,0,172,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"555","1498","Kirkuk","Kirkuk","Al Mansuriya Village",44.075375,35.425716,1332,222,0,0,12,0,0,0,0,180,1498,43.4,4.2,33.5,10.1,315,56,0,87,161,0,0,159,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"556","1499","Sulaymaniyah","Sulaymaniya","Rizgari - Arbat",45.58161,35.42586,342,57,0,0,0,0,0,0,0,0,1499,39.5,0.4,30.5,6.2,735,140,0,90,403,0,0,391,"35 to 40°C","0 to 5°C","30 to 35°C","5 to 10°C"
"557","15","Basrah","Al-Zubair","Al-jamhoriyah al-thaniyah",47.714722,30.385833,48,8,0,0,0,0,0,0,0,0,15,43.6,6.5,34.5,13.2,141,33,0,94,81,0,0,77,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"558","150","Thi-Qar","Suq Al-Shoyokh","Al Esma'elya 2",46.458757,30.901737,90,15,0,0,60,0,0,0,0,0,150,43.5,5.9,33.9,12.7,95,20,0,93,55,0,0,55,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"559","1500","Kirkuk","Kirkuk","Hay Ghurnata",44.43861111,35.42694444,150,25,0,0,0,0,0,0,0,0,1500,43,4.2,33.4,10,359,71,0,93,193,0,0,180,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"560","1501","Kirkuk","Al-Hawiga","Jamos Village",43.967756,35.429289,1500,250,0,0,0,600,0,0,0,0,1501,43.4,4.1,33.4,10.1,312,55,0,86,159,0,0,158,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"561","1502","Sulaymaniyah","Sulaymaniya","Rizgare",45.58506,35.42952,2520,420,0,0,318,0,0,0,0,0,1502,39.6,0.3,30.5,6.2,738,140,0,91,404,0,0,392,"35 to 40°C","0 to 5°C","30 to 35°C","5 to 10°C"
"562","1503","Kirkuk","Al-Hawiga","Shamitt Village",43.988349,35.429786,1200,200,0,0,0,0,0,0,0,0,1503,43.3,4.1,33.3,10.1,313,55,0,86,159,0,0,158,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"563","1504","Sulaymaniyah","Sulaymaniya","Arbat Camp",45.59069,35.43057,912,152,912,0,0,0,0,0,0,0,1504,39.6,0.3,30.5,6.2,738,140,0,91,404,0,0,392,"35 to 40°C","0 to 5°C","30 to 35°C","5 to 10°C"
"564","1505","Kirkuk","Al-Hawiga","Al A'nadiyah Village",43.855891,35.431592,480,80,0,0,0,0,0,0,0,0,1505,43.5,4,33.4,10.1,304,54,0,86,155,0,0,154,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"565","1506","Kirkuk","Al-Hawiga","Random Area",43.800291,35.431715,1200,200,0,0,0,0,0,0,0,0,1506,43.5,4,33.4,10.1,299,53,0,89,152,0,0,152,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"566","1507","Kirkuk","Al-Hawiga","Atira Village",43.856173,35.432,1200,200,0,0,0,0,0,0,0,0,1507,43.5,4,33.4,10.1,304,54,0,86,155,0,0,154,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"567","1508","Salah al-Din","Al-Shirqat","Al Khanuga  village",43.228497,35.432518,600,100,0,180,0,0,0,0,0,0,1508,42.8,3.2,32.6,9.4,268,50,0,86,137,0,0,132,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"568","1509","Kirkuk","Kirkuk","Hay Al Mansour",44.350486,35.433775,1338,223,0,300,0,0,0,0,0,600,1509,43.1,4.3,33.5,10.2,335,65,0,92,176,0,0,166,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"569","151","Thi-Qar","Suq Al-Shoyokh","Hey al-chaoui",46.44436,30.906654,96,16,0,0,0,0,0,0,0,0,151,43.5,5.9,33.9,12.7,95,20,0,93,55,0,0,55,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"570","1510","Kirkuk","Al-Hawiga","Hay Al Latifiyah",43.797289,35.43442,600,100,0,0,0,0,0,0,0,0,1510,43.5,4,33.3,10.1,300,53,0,85,152,0,0,152,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"571","1511","Kirkuk","Kirkuk","Al Maratah",44.199738,35.434553,1170,195,0,0,0,0,0,0,0,300,1511,43.4,4.4,33.6,10.3,312,57,0,87,159,0,0,156,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"572","1512","Kirkuk","Kirkuk","Hay Al-Khadra'a",44.355305,35.435736,3420,570,0,180,300,780,0,300,0,540,1512,43.1,4.3,33.5,10.2,335,65,0,92,176,0,0,166,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"573","1513","Kirkuk","Al-Hawiga","Hay Jbor",43.796511,35.436662,1800,300,0,0,0,0,0,0,0,0,1513,43.5,4,33.3,10.1,300,53,0,85,152,0,0,152,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"574","1514","Kirkuk","Kirkuk","Al Taakhi",44.35,35.44,1740,290,0,0,0,150,0,0,0,510,1514,43.1,4.3,33.5,10.2,335,65,0,92,176,0,0,166,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"575","1515","Kirkuk","Kirkuk","Tiseen",44.36,35.44,6000,1000,0,0,540,600,0,0,0,1560,1515,43.1,4.3,33.5,10.1,337,66,0,89,178,0,0,167,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"576","1516","Salah al-Din","Al-Shirqat","Al Fajir village (Al Tasni')",43.219168,35.440358,522,87,0,180,0,0,0,0,0,0,1516,42.9,3.3,32.6,9.4,267,49,0,85,136,0,0,132,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"577","1517","Kirkuk","Kirkuk","Yaychi - 101",44.236114,35.441255,2280,380,0,0,300,480,0,0,0,0,1517,43.4,4.4,33.5,10.3,312,58,0,88,160,0,0,155,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"578","1518","Kirkuk","Kirkuk","Runaki",44.40916667,35.4475,3000,500,0,0,0,750,0,0,0,600,1518,43,4.2,33.4,10.1,357,71,0,92,192,0,0,178,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"579","1519","Kirkuk","Al-Hawiga","Helwa Olia",43.73,35.45,720,120,0,0,0,0,0,0,0,0,1519,43.5,3.9,33.3,10,301,54,0,85,154,0,0,152,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"580","152","Thi-Qar","Suq Al-Shoyokh","Hey al-ghadeir",46.449722,30.909167,84,14,0,0,0,0,0,0,0,0,152,43.5,5.9,33.9,12.7,95,20,0,93,55,0,0,55,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"581","1520","Kirkuk","Kirkuk","Hay Azadi",44.058551,35.451209,600,100,0,0,210,0,0,0,0,90,1520,43.2,3.9,33.3,9.9,327,58,0,86,167,0,0,165,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"582","1521","Sulaymaniyah","Sulaymaniya","Damrkan",45.50884,35.45227,120,20,0,0,0,0,0,0,0,120,1521,39.7,0.7,30.8,6.4,712,134,0,91,389,0,0,379,"35 to 40°C","0 to 5°C","30 to 35°C","5 to 10°C"
"583","1522","Kirkuk","Al-Hawiga","Namisa Village",43.965011,35.452523,1050,175,0,0,0,150,0,0,0,0,1522,43.4,4.1,33.4,10.1,319,56,0,87,163,0,0,161,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"584","1523","Kirkuk","Al-Hawiga","Hilwa lower",43.737611,35.457056,900,150,0,0,0,0,0,0,0,0,1523,43.5,4,33.3,10.1,299,53,0,88,152,0,0,151,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"585","1524","Kirkuk","Kirkuk","Hay Al-Urooba",44.3991,35.4594,6360,1060,0,600,0,1710,0,600,0,990,1524,43,4.2,33.4,10,360,71,0,89,192,0,0,178,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"586","1525","Kirkuk","Kirkuk","Mala Abdullah",44.1,35.46,1380,230,0,120,0,0,0,0,0,0,1525,43.2,4.1,33.4,10.1,323,58,0,89,165,0,0,162,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"587","1526","Kirkuk","Kirkuk","Qizil Yar",44.25,35.46,90,15,0,0,0,0,0,0,0,0,1526,43.2,4.3,33.5,10.1,318,59,0,89,163,0,0,158,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"588","1527","Kirkuk","Kirkuk","Hay Salah Al din",44.403347,35.462746,600,100,0,0,0,360,0,0,0,0,1527,43,4.2,33.4,10,361,72,0,90,193,0,0,178,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"589","1528","Kirkuk","Kirkuk","Hay Musalla",44.39857,35.462983,660,110,0,0,0,0,0,0,0,120,1528,43,4.2,33.4,10,360,71,0,89,192,0,0,178,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"590","1529","Salah al-Din","Al-Shirqat","Qaryat Al Sabkha",43.244653,35.468225,96,16,0,0,0,0,0,0,0,0,1529,43.3,3.6,32.9,9.8,265,49,0,85,135,0,0,131,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"591","153","Basrah","Al-Midaina","Al Imam Sadiq Area",47.2954,30.9256,30,5,0,0,0,0,0,0,0,0,153,43,6,34.1,12.8,118,28,0,99,72,0,0,70,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"592","1530","Kirkuk","Kirkuk","Quriya",44.38444444,35.47138889,540,90,0,0,0,0,0,0,0,0,1530,42.9,4.1,33.4,9.9,361,72,0,90,193,0,0,178,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"593","1531","Kirkuk","Al-Hawiga","Hilwa middle",43.749083,35.474806,1500,250,0,0,0,300,0,0,0,300,1531,43.5,3.9,33.3,10,305,55,0,86,155,0,0,154,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"594","1532","Kirkuk","Kirkuk","Al-sakhra",44.103361,35.482361,720,120,0,0,0,0,0,0,0,0,1532,43.4,4.2,33.5,10.2,327,58,0,86,167,0,0,164,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"595","1533","Kirkuk","Al-Hawiga","Tal ali Village",43.95476,35.484939,480,80,0,0,0,0,0,0,0,480,1533,43.3,4,33.3,10,329,58,0,87,168,0,0,167,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"596","1534","Salah al-Din","Al-Shirqat","Tal Al Jumiala area",43.227102,35.488327,180,30,0,30,0,60,0,0,0,0,1534,43.2,3.6,32.9,9.7,266,49,0,85,135,0,0,131,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"597","1535","Kirkuk","Kirkuk","Hay Arafah 201",44.383186,35.489187,810,135,0,0,0,0,0,0,0,240,1535,43,4.2,33.4,10,360,72,0,89,193,0,0,177,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"598","1536","Sulaymaniyah","Sulaymaniya","Hwana",45.44,35.49,798,133,0,0,0,0,0,0,0,0,1536,39.8,0.7,30.9,6.5,698,129,0,91,379,0,0,372,"35 to 40°C","0 to 5°C","30 to 35°C","5 to 10°C"
"599","1537","Salah al-Din","Al-Shirqat","Al Jumiala village",43.235813,35.493077,1080,180,0,300,0,90,0,0,0,0,1537,43.3,3.6,32.9,9.7,267,49,0,85,136,0,0,132,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"600","1538","Sulaymaniyah","Chamchamal","Qadir Kir Mikan",44.85488,35.49682,1506,251,0,186,0,0,0,0,0,60,1538,40.4,1.5,31.4,7.2,556,124,0,97,331,0,0,310,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"601","1539","Sulaymaniyah","Sulaymaniya","Baranan",45.28,35.5,1626,271,0,0,0,0,0,0,0,0,1539,38.9,-0.1,30.1,5.4,702,132,0,92,393,0,0,372,"35 to 40°C","-5 to 0°C","30 to 35°C","5 to 10°C"
"602","154","Basrah","Al-Midaina","Badran",47.2591,30.9347,54,9,0,0,0,0,0,0,0,0,154,43.1,6,34.1,12.8,116,28,0,98,71,0,0,69,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"603","1540","Kirkuk","Kirkuk","Al Hurriyah",44.391612,35.500082,2400,400,0,0,0,360,0,0,0,240,1540,42.9,4,33.3,9.9,372,74,0,90,200,0,0,184,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"604","1541","Kirkuk","Al-Hawiga","Hay Al Sha'b",43.845064,35.500217,3000,500,0,0,0,0,0,0,0,1200,1541,43.5,4.1,33.4,10.2,320,57,0,86,162,0,0,161,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"605","1542","Kirkuk","Kirkuk","Amal al shaabi",44.333194,35.503444,1872,312,0,0,0,390,0,150,0,570,1542,43.1,4.3,33.4,10.1,343,66,0,90,180,0,0,169,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"606","1543","Salah al-Din","Al-Shirqat","Hay Al Ziraa",43.2441,35.5071,1200,200,0,300,0,300,0,0,0,0,1543,43.3,3.6,32.9,9.7,269,50,0,86,138,0,0,133,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"607","1544","Sulaymaniyah","Chamchamal","Piryadi",44.86,35.51,1692,282,0,234,0,0,0,0,0,0,1544,40.5,1.4,31.3,7.1,562,126,0,98,335,0,0,314,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"608","1545","Sulaymaniyah","Sulaymaniya","Qaratughan",45.43,35.51,582,97,0,0,0,0,0,0,0,0,1545,39.4,0.4,30.6,6.1,717,133,0,91,388,0,0,379,"35 to 40°C","0 to 5°C","30 to 35°C","5 to 10°C"
"609","1546","Sulaymaniyah","Chamchamal","SANGAWIAKAN",44.83595,35.51304,852,142,0,0,0,0,0,0,0,0,1546,40.3,1.3,31.3,7,564,126,0,96,337,0,0,315,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"610","1547","Sulaymaniyah","Chamchamal","Qarahanjiriakan",44.84672,35.51521,888,148,0,0,0,0,0,0,0,0,1547,40.4,1.3,31.3,7.1,563,126,0,98,336,0,0,314,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"611","1548","Sulaymaniyah","Chamchamal","Jarmo City",44.83586,35.51763,2250,375,0,0,0,0,0,0,0,0,1548,40.3,1.3,31.3,7,564,126,0,96,337,0,0,315,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"612","1549","Sulaymaniyah","Chamchamal","Anfalakan",44.80858,35.51787,2520,420,0,420,0,630,0,0,0,0,1549,40.2,1.2,31.2,6.9,566,125,0,97,338,0,0,315,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"613","155","Thi-Qar","Nassriya","Ur",46.12,30.95,360,60,0,0,0,0,0,0,0,0,155,43.5,5.9,33.9,12.7,87,21,0,89,53,0,0,53,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"614","1550","Salah al-Din","Al-Shirqat","Hay Al Qasbah",43.2271,35.5188,1800,300,0,0,0,0,0,0,0,0,1550,43.2,3.5,32.8,9.7,272,50,0,87,138,0,0,134,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"615","1551","Sulaymaniyah","Sulaymaniya","Shekh Abbas",45.42,35.52,624,104,0,0,0,0,0,0,0,0,1551,39.5,0.5,30.7,6.2,713,132,0,91,386,0,0,378,"35 to 40°C","0 to 5°C","30 to 35°C","5 to 10°C"
"616","1552","Sulaymaniyah","Sulaymaniya","Zerinok",45.43,35.53,1092,182,0,0,0,0,0,0,0,0,1552,39.3,0.2,30.6,5.9,725,136,0,90,392,0,0,381,"35 to 40°C","0 to 5°C","30 to 35°C","5 to 10°C"
"617","1553","Sulaymaniyah","Sulaymaniya","Qirga",45.47,35.53,1170,195,0,0,0,0,0,0,0,0,1553,38.6,-0.5,29.8,5,762,150,0,91,420,0,0,395,"35 to 40°C","-5 to 0°C","25 to 30°C","5 to 10°C"
"618","1554","Salah al-Din","Al-Shirqat","Hay al Askari",43.226178,35.530934,1800,300,0,300,0,240,0,0,0,0,1554,43.2,3.5,32.8,9.7,272,50,0,87,138,0,0,134,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"619","1555","Sulaymaniyah","Chamchamal","Peshasazy",44.84276,35.53749,150,25,0,72,0,0,0,0,0,0,1555,40.4,1.4,31.3,7.1,568,128,0,97,340,0,0,319,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"620","1556","Salah al-Din","Al-Shirqat","Ba`aja",43.224873,35.538307,1224,204,0,300,0,300,0,0,0,0,1556,43.2,3.6,32.8,9.7,273,51,0,87,139,0,0,134,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
