"","Seq","Master.ID","DTM.ID","Master.Families","Origin.Governorate","Displacement.Info.Status","Governorate","District","Sub.District","Area","Place","Place_ar","PlaceID","Longitude","Latitude","Last.Asst.Rd#","Current.Round","Current.Round.Date","IDPs.in.Camps.or.transit.camps","Rented.Hotel","Rented.House","IDP.Owned.House","With.Relative","With.HC.non.Relative","School.Building","Mosques.Holly.Shrines","Abandoned.public.buildings.under.construction","Collective.centres","Informal.settlements","Military.Camps","Unknown.or.other","sufficient.access.to.food","adequate.access.to.potable.water","in.need.of.CRIs","adequate.sanitation.facilities","access.to.functioning.health.facilities","priority.need.of.the.displaced.population.in.the.location","has.received.assistance","assistance.previously.received","Note","Date.Displacement","total","Month.Displacement","communal.setting","private.setting","pc.communal","pc.camp","priority.Food","priority.Shelter","priority.NFI","priority.Water","priority.Cash","priority.Health","priority.Child","class.total","class.pccommunal","class.school","class.camp","class.date","datecut","Assistance.received","Shelterpriority","Hosted.or.Owned.Accomodation","Rented.Accomodation","Organised.site","Improvised.site","Squatted.schools","Open.air","base2","IDPs.in.Camps.or.transit.camps10","School.Building10","Mosques.Holly.Shrines10","Abandoned10","Collective.centres10","Informal.settlements10","Military.Camps10","communal.setting10"
"2377",2441,NA,NA,32,"Ninewa","Same","Najaf","Al-Manathera",NA,NA,"Al Jumhooriya","حي الجمهورية","19905",44.483056,31.909444,NA,NA,NA,0,0,90,0,0,0,0,102,0,0,0,0,0,"No","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-07-15,192,"Jul-14",102,90,0.53125,0,0,0,0,0,0,0,0,1,3,1,1,0,"Post-June",1,0,0,90,102,0,0,0,"Rest of Iraq",0,0,102,0,0,0,0,102
"2378",2442,NA,NA,160,"Ninewa","Same","Najaf","Al-Manathera",NA,NA,"Al Mishkhab","المشخاب","19588",44.5,31.8,NA,NA,NA,0,0,150,0,0,0,0,810,0,0,0,0,0,"Yes","No","Yes","Yes",NA,NA,NA,NA,NA,2014-10-15,960,NA,810,150,0.84375,0,0,0,0,0,0,0,0,1,4,1,1,0,"Post-June",1,0,0,150,810,0,0,0,"Rest of Iraq",0,0,810,0,0,0,0,810
"2379",2443,NA,NA,57,"Ninewa","Same","Najaf","Al-Manathera",NA,NA,"Al Shahid Al Sader","الشهيد الصدر","24525",44.491175,31.804388,NA,NA,NA,0,0,42,0,0,0,0,300,0,0,0,0,0,"No","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-06-15,342,"Jun-14",300,42,0.87719298245614,0,0,0,0,0,0,0,0,1,5,1,1,0,"Post-June",1,0,0,42,300,0,0,0,"Rest of Iraq",0,0,300,0,0,0,0,300
"2380",2444,NA,NA,88,"Ninewa","Same","Najaf","Al-Manathera",NA,NA,"Hay almatat","حي المطاط","19911",44.481111,31.915556,NA,NA,NA,0,0,414,0,0,0,0,114,0,0,0,0,0,"Yes","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-07-15,528,"Jul-14",114,414,0.215909090909091,0,0,0,0,0,0,0,0,1,2,1,1,0,"Post-June",1,0,0,414,114,0,0,0,"Rest of Iraq",0,0,114,0,0,0,0,114
"2381",2445,NA,NA,44,"Ninewa","Same","Najaf","Al-Manathera",NA,NA,"Hay alsaray","حي السراي","19816",44.494167,31.804167,NA,NA,NA,0,0,72,0,0,0,0,192,0,0,0,0,0,"No","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-07-15,264,"Jul-14",192,72,0.727272727272727,0,0,0,0,0,0,0,0,1,4,1,1,0,"Post-June",1,0,0,72,192,0,0,0,"Rest of Iraq",0,0,192,0,0,0,0,192
"2382",2446,NA,NA,18,"Ninewa","Same","Najaf","Kufa",NA,NA,"Al Abasiyah - Al wahaby","العباسية - الوهابي","24720",44.40755,32.109993,NA,NA,NA,0,0,0,0,0,0,0,108,0,0,0,0,0,"Yes","No","Yes","Yes",NA,NA,NA,NA,NA,2014-10-15,108,NA,108,0,1,0,0,0,0,0,0,0,0,1,5,1,1,0,"Post-June",1,0,0,0,108,0,0,0,"Rest of Iraq",0,0,108,0,0,0,0,108
"2383",2447,NA,NA,12,"Ninewa","Same","Najaf","Kufa",NA,NA,"Al Abassiyah - Al Resalah 3","العباسية حي الرسالة الثالثة","24614",44.440147,32.077974,NA,NA,NA,0,0,0,0,0,0,0,72,0,0,0,0,0,"Yes","No","Yes","Yes",NA,NA,NA,NA,NA,2014-09-15,72,"Sep-14",72,0,1,0,0,0,0,0,0,0,0,1,5,1,1,0,"Post-June",1,0,0,0,72,0,0,0,"Rest of Iraq",0,0,72,0,0,0,0,72
"2384",2448,NA,NA,65,"Ninewa","Same","Najaf","Kufa",NA,NA,"Al Abassiyah - Hay Al muntadher","العباسية - حي المنتظر","20173",44.443056,32.074722,NA,NA,NA,0,0,126,0,0,0,0,264,0,0,0,0,0,"Yes","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-07-15,390,"Jul-14",264,126,0.676923076923077,0,0,0,0,0,0,0,0,1,4,1,1,0,"Post-June",1,0,0,126,264,0,0,0,"Rest of Iraq",0,0,264,0,0,0,0,264
"2385",2449,NA,NA,19,"Ninewa","Same","Najaf","Kufa",NA,NA,"Al Abassiyah - Hay Al Resalah 2","العباسية حي الرسالة الثانية","24613",44.44227,32.079602,NA,NA,NA,0,0,0,0,0,0,0,114,0,0,0,0,0,"Yes","No","Yes","Yes",NA,NA,NA,NA,NA,2014-09-15,114,"Sep-14",114,0,1,0,0,0,0,0,0,0,0,1,5,1,1,0,"Post-June",1,0,0,0,114,0,0,0,"Rest of Iraq",0,0,114,0,0,0,0,114
"2386",2450,NA,NA,43,"Ninewa","Same","Najaf","Kufa",NA,NA,"Al Barakiya","البراكية","20298",44.39,32.03,NA,NA,NA,0,0,258,0,0,0,0,0,0,0,0,0,0,"No","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-07-15,258,"Jul-14",0,258,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,0,258,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2387",2451,NA,NA,14,"Ninewa","Same","Najaf","Kufa",NA,NA,"Al Hakeem","حي الحكيم","24615",44.443925,32.080641,NA,NA,NA,0,0,0,0,0,0,0,84,0,0,0,0,0,"No","No","Yes","Yes",NA,NA,NA,NA,NA,2014-09-15,84,"Sep-14",84,0,1,0,0,0,0,0,0,0,0,1,5,1,1,0,"Post-June",1,0,0,0,84,0,0,0,"Rest of Iraq",0,0,84,0,0,0,0,84
"2388",2452,NA,NA,102,"Ninewa","New","Najaf","Kufa",NA,NA,"Al Hureya","الحرية","20340",44.542008,32.091604,NA,NA,NA,0,0,126,0,0,0,0,486,0,0,0,0,0,"Unknown","No","Yes","Yes",NA,NA,NA,NA,NA,2014-08-15,612,"Aug-14",486,126,0.794117647058823,0,0,0,0,0,0,0,0,1,4,1,1,0,"Post-June",1,0,0,126,486,0,0,0,"Rest of Iraq",0,0,486,0,0,0,0,486
"2389",2453,NA,NA,45,"Ninewa","Same","Najaf","Kufa",NA,NA,"Al Kreishat","الكريشات","24375",44.415353,32.018535,NA,NA,NA,0,0,270,0,0,0,0,0,0,0,0,0,0,"Yes","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-07-15,270,"Jul-14",0,270,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,0,270,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2390",2454,NA,NA,45,"Ninewa","Same","Najaf","Kufa",NA,NA,"Al Sahla Illegal"," تجاوزات السهلة","24524",44.377935,32.039044,NA,NA,NA,0,0,90,0,0,0,0,180,0,0,0,0,0,"No","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-08-15,270,"Aug-14",180,90,0.666666666666667,0,0,0,0,0,0,0,0,1,4,1,1,0,"Post-June",1,0,0,90,180,0,0,0,"Rest of Iraq",0,0,180,0,0,0,0,180
"2391",2455,NA,NA,65,"Ninewa","Same","Najaf","Kufa",NA,NA,"Albu Hadary","البو حداري","24374",44.387398,32.054833,NA,NA,NA,0,0,252,0,0,0,0,138,0,0,0,0,0,"No","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-07-15,390,"Jul-14",138,252,0.353846153846154,0,0,0,0,0,0,0,0,1,3,1,1,0,"Post-June",1,0,0,252,138,0,0,0,"Rest of Iraq",0,0,138,0,0,0,0,138
"2392",2456,NA,NA,17,"Ninewa","Same","Najaf","Kufa",NA,NA,"Albu Hadary","البو حداري","24374",44.387398,32.054833,NA,NA,NA,0,0,102,0,0,0,0,0,0,0,0,0,0,"No","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-09-15,102,"Sep-14",0,102,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,0,102,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2393",2457,NA,NA,10,"Kirkuk","Same","Najaf","Kufa",NA,NA,"Albu Hadary","البو حداري","24374",44.387398,32.054833,NA,NA,NA,0,0,60,0,0,0,0,0,0,0,0,0,0,"No","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-09-15,60,"Sep-14",0,60,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,0,60,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2394",2458,NA,NA,23,"Ninewa","Same","Najaf","Kufa",NA,NA,"Albu No'man","البو نعمان","23485",44.44475,32.018497,NA,NA,NA,0,0,84,0,0,0,0,54,0,0,0,0,0,"Yes","No","Yes","Yes",NA,NA,NA,NA,NA,2014-07-15,138,"Jul-14",54,84,0.391304347826087,0,0,0,0,0,0,0,0,1,3,1,1,0,"Post-June",1,0,0,84,54,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2395",2459,NA,NA,7,"Ninewa","Same","Najaf","Kufa",NA,NA,"Albu No'man","البو نعمان","23485",44.44475,32.018497,NA,NA,NA,0,0,42,0,0,0,0,0,0,0,0,0,0,"Yes","No","Yes","Yes",NA,NA,NA,NA,NA,2014-09-15,42,"Sep-14",0,42,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,0,42,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2396",2460,NA,NA,5,"Kirkuk","Same","Najaf","Kufa",NA,NA,"Alwat Al Fahal","علوة الفحل","24311",44.37777,32.051238,NA,NA,NA,0,0,0,0,0,0,0,30,0,0,0,0,0,"Yes","No","Yes","Yes",NA,NA,NA,NA,NA,2014-09-15,30,"Sep-14",30,0,1,0,0,0,0,0,0,0,0,1,5,1,1,0,"Post-June",1,0,0,0,30,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2397",2461,NA,NA,212,"Ninewa","Same","Najaf","Kufa",NA,NA,"Alwat Al Fahal","علوة الفحل","24311",44.37777,32.051238,NA,NA,NA,0,0,48,0,0,0,0,1224,0,0,0,0,0,"Yes","No","Yes","Yes",NA,NA,NA,NA,NA,2014-07-15,1272,"Jul-14",1224,48,0.962264150943396,0,0,0,0,0,0,0,0,2,5,1,1,0,"Post-June",1,0,0,48,1224,0,0,0,"Rest of Iraq",0,0,1224,0,0,0,0,1224
"2398",2462,NA,NA,22,"Ninewa","Same","Najaf","Kufa",NA,NA,"Alwat Al Fahal","علوة الفحل","24311",44.37777,32.051238,NA,NA,NA,0,0,0,0,0,0,0,132,0,0,0,0,0,"Yes","No","Yes","Yes",NA,NA,NA,NA,NA,2014-09-15,132,"Sep-14",132,0,1,0,0,0,0,0,0,0,0,1,5,1,1,0,"Post-June",1,0,0,0,132,0,0,0,"Rest of Iraq",0,0,132,0,0,0,0,132
"2399",2463,NA,NA,19,"Ninewa","Same","Najaf","Kufa",NA,NA,"Hay Al Mu'almin - Mahalla 208","حي المعلمين - محلة 208","22621",44.383527,32.030381,NA,NA,NA,0,0,114,0,0,0,0,0,0,0,0,0,0,"No","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-08-15,114,"Aug-14",0,114,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,0,114,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2400",2464,NA,NA,45,"Ninewa","Same","Najaf","Kufa",NA,NA,"Hay alfurat","حي الفرات","20041",44.355556,32.020556,NA,NA,NA,0,0,180,0,0,0,0,90,0,0,0,0,0,"Yes","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-08-15,270,"Aug-14",90,180,0.333333333333333,0,0,0,0,0,0,0,0,1,3,1,1,0,"Post-June",1,0,0,180,90,0,0,0,"Rest of Iraq",0,0,90,0,0,0,0,90
"2401",2465,NA,NA,21,"Ninewa","Same","Najaf","Kufa",NA,NA,"Hay al-mutanaby","حي المتنبي","20060",44.382778,32.028056,NA,NA,NA,0,0,90,0,0,0,0,36,0,0,0,0,0,"No","No","Yes","Yes",NA,NA,NA,NA,NA,2014-08-15,126,"Aug-14",36,90,0.285714285714286,0,0,0,0,0,0,0,0,1,2,1,1,0,"Post-June",1,0,0,90,36,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2402",2466,NA,NA,15,"Ninewa","Same","Najaf","Kufa",NA,NA,"Hay kinda  2","حي كندة 2","20043",44.389167,32.021111,NA,NA,NA,0,0,90,0,0,0,0,0,0,0,0,0,0,"No","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-08-15,90,"Aug-14",0,90,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,0,90,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2403",2467,NA,NA,63,"Ninewa","Same","Najaf","Kufa",NA,NA,"Hay Kinda 1 (Ibrahim ghamar shrine)","حي كندة 1 - في مرقد سيد ابراهيم الغمر","22913",44.384669,32.24629,NA,NA,NA,0,0,0,0,0,0,0,378,0,0,0,0,0,"No","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-06-15,378,"Jun-14",378,0,1,0,0,0,0,0,0,0,0,1,5,1,1,0,"Post-June",1,0,0,0,378,0,0,0,"Rest of Iraq",0,0,378,0,0,0,0,378
"2404",2468,NA,NA,11,"Kirkuk","Same","Najaf","Kufa",NA,NA,"Hay missan 234","حي ميسان 234","20132",44.365833,32.051667,NA,NA,NA,0,0,66,0,0,0,0,0,0,0,0,0,0,"Yes","No","Yes","Yes",NA,NA,NA,NA,NA,2014-09-15,66,"Sep-14",0,66,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,0,66,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2405",2469,NA,NA,11,"Diyala","Same","Najaf","Kufa",NA,NA,"Hay missan 234","حي ميسان 234","20132",44.365833,32.051667,NA,NA,NA,0,0,66,0,0,0,0,0,0,0,0,0,0,"Yes","No","Yes","Yes",NA,NA,NA,NA,NA,2014-09-15,66,"Sep-14",0,66,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,0,66,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2406",2470,NA,NA,2,"Anbar","Same","Najaf","Kufa",NA,NA,"Hay missan 234","حي ميسان 234","20132",44.365833,32.051667,NA,NA,NA,0,0,12,0,0,0,0,0,0,0,0,0,0,"Yes","No","Yes","Yes",NA,NA,NA,NA,NA,2014-05-15,12,"May-14",0,12,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Pre-June",1,0,0,12,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2407",2471,NA,NA,7,"Salah al-Din","Same","Najaf","Kufa",NA,NA,"Hay missan 234","حي ميسان 234","20132",44.365833,32.051667,NA,NA,NA,0,0,42,0,0,0,0,0,0,0,0,0,0,"Yes","No","Yes","Yes",NA,NA,NA,NA,NA,2014-09-15,42,"Sep-14",0,42,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,0,42,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2408",2472,NA,NA,8,"Anbar","Same","Najaf","Kufa",NA,NA,"Hay missan 236","حي ميسان 236","20161",44.36,32.067778,NA,NA,NA,0,0,48,0,0,0,0,0,0,0,0,0,0,"Unknown","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-05-15,48,"May-14",0,48,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Pre-June",1,0,0,48,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2409",2473,NA,NA,49,"Ninewa","Same","Najaf","Kufa",NA,NA,"Hay missan 236","حي ميسان 236","20161",44.36,32.067778,NA,NA,NA,0,0,294,0,0,0,0,0,0,0,0,0,0,"Yes","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-06-15,294,"Jun-14",0,294,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,0,294,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2410",2474,NA,NA,39,"Ninewa","Same","Najaf","Kufa",NA,NA,"Hay missan block 242","حي ميسان 242","20158",44.365278,32.065278,NA,NA,NA,0,0,234,0,0,0,0,0,0,0,0,0,0,"No","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-07-15,234,"Jul-14",0,234,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,0,234,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2411",2475,NA,NA,44,"Ninewa","Same","Najaf","Kufa",NA,NA,"Maytham Al Tamar","حي ميثم التمار","20347",44.224821,32.001886,NA,NA,NA,0,0,84,0,0,0,0,180,0,0,0,0,0,"No","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-08-15,264,"Aug-14",180,84,0.681818181818182,0,0,0,0,0,0,0,0,1,4,1,1,0,"Post-June",1,0,0,84,180,0,0,0,"Rest of Iraq",0,0,180,0,0,0,0,180
"2412",2476,NA,NA,5,"Anbar","Same","Najaf","Kufa",NA,NA,"Ulwat Al fahal Al gharbiy /18","علوة الفحل الغربية 18","20180",44.368056,32.078056,NA,NA,NA,0,0,30,0,0,0,0,0,0,0,0,0,0,"No","No","Yes","Yes",NA,NA,NA,NA,NA,2014-05-15,30,"May-14",0,30,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Pre-June",1,0,0,30,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2413",2477,NA,NA,22,"Ninewa","Same","Najaf","Najaf",NA,NA,"Abu Khalid","حي ابو خالد","20892",44.34654,32.000035,NA,NA,NA,0,0,132,0,0,0,0,0,0,0,0,0,0,"No","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-08-15,132,"Aug-14",0,132,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,0,132,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2414",2478,NA,NA,38,"Ninewa","Same","Najaf","Najaf",NA,NA,"Al Adalah 119","حي العدالة 119","24143",44.35874,32.033846,NA,NA,NA,0,0,144,0,0,0,0,84,0,0,0,0,0,"No","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-08-15,228,"Aug-14",84,144,0.368421052631579,0,0,0,0,0,0,0,0,1,3,1,1,0,"Post-June",1,0,0,144,84,0,0,0,"Rest of Iraq",0,0,84,0,0,0,0,84
"2415",2479,NA,NA,4,"Kirkuk","Same","Najaf","Najaf",NA,NA,"Al bory","قرية البوري","20260",44.290556,32.280278,NA,NA,NA,0,0,0,0,0,0,0,24,0,0,0,0,0,"Unknown","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-09-15,24,"Sep-14",24,0,1,0,0,0,0,0,0,0,0,1,5,1,1,0,"Post-June",1,0,0,0,24,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2416",2480,NA,NA,21,"Anbar","Same","Najaf","Najaf",NA,NA,"Al bory","قرية البوري","20260",44.290556,32.280278,NA,NA,NA,0,0,60,0,0,18,0,48,0,0,0,0,0,"Unknown","Yes","Yes","Unknown",NA,NA,NA,NA,NA,2014-05-15,126,"May-14",48,78,0.380952380952381,0,0,0,0,0,0,0,0,1,3,1,1,1,"Pre-June",1,0,18,60,48,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2417",2481,NA,NA,2,"Anbar","Same","Najaf","Najaf",NA,NA,"Al Ghadeer","حي الغدير","20275",44.34,32.033888,NA,NA,NA,0,0,12,0,0,0,0,0,0,0,0,0,0,"Unknown","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-05-15,12,"May-14",0,12,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Pre-June",1,0,0,12,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2418",2482,NA,NA,200,"Ninewa","Same","Najaf","Najaf",NA,NA,"Al Hawli Area","منطقة الحولي ","24200",44.357321,31.995142,NA,NA,NA,0,0,0,0,0,0,0,1200,0,0,0,0,0,"No","No","Yes","Yes",NA,NA,NA,NA,NA,2014-06-15,1200,"Jun-14",1200,0,1,0,0,0,0,0,0,0,0,2,5,1,1,0,"Post-June",1,0,0,0,1200,0,0,0,"Rest of Iraq",0,0,1200,0,0,0,0,1200
"2419",2484,NA,NA,22,"Ninewa","Same","Najaf","Najaf",NA,NA,"Al Imam Al Mahdi","الامام المهدي","24433",44.335408,31.995672,NA,NA,NA,0,0,132,0,0,0,0,0,0,0,0,0,0,"Yes","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-08-15,132,"Aug-14",0,132,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,0,132,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2420",2485,NA,NA,4,"Anbar","Same","Najaf","Najaf",NA,NA,"Al Jam'aa 135","حي الجامعة 135","22114",44.351981,32.031253,NA,NA,NA,0,0,24,0,0,0,0,0,0,0,0,0,0,"Unknown","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-05-15,24,"May-14",0,24,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Pre-June",1,0,0,24,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2421",2486,NA,NA,43,"Ninewa","Same","Najaf","Najaf",NA,NA,"Al Jam'ah 139","حي الجامعة 139","22565",44.35874,32.033846,NA,NA,NA,0,0,108,0,0,0,0,150,0,0,0,0,0,"Yes","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-07-15,258,"Jul-14",150,108,0.581395348837209,0,0,0,0,0,0,0,0,1,4,1,1,0,"Post-June",1,0,0,108,150,0,0,0,"Rest of Iraq",0,0,150,0,0,0,0,150
"2422",2487,NA,NA,2,"Anbar","Same","Najaf","Najaf",NA,NA,"Al Jami'ah 137","الجامعة 137","20285",44.35874,32.033846,NA,NA,NA,0,0,12,0,0,0,0,0,0,0,0,0,0,"Unknown","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-05-15,12,"May-14",0,12,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Pre-June",1,0,0,12,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2423",2488,NA,NA,8,"Anbar","Same","Najaf","Najaf",NA,NA,"Al Jazair 336","حي الجزائر 336","22620",44.343132,32.057078,NA,NA,NA,0,0,12,0,0,0,0,0,0,0,0,0,36,"Unknown","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-05-15,48,"May-14",0,12,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Pre-June",1,0,0,12,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2424",2489,NA,NA,43,"Ninewa","Same","Najaf","Najaf",NA,NA,"Al Jazair 336","حي الجزائر 336","22620",44.343132,32.057078,NA,NA,NA,0,0,150,0,0,0,0,108,0,0,0,0,0,"Yes","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-08-15,258,"Aug-14",108,150,0.418604651162791,0,0,0,0,0,0,0,0,1,3,1,1,0,"Post-June",1,0,0,150,108,0,0,0,"Rest of Iraq",0,0,108,0,0,0,0,108
"2425",2490,NA,NA,116,"Ninewa","Same","Najaf","Najaf",NA,NA,"AL JEDAIDA","الجديدة 4","20338",44.24101,32.01426,NA,NA,NA,0,0,276,0,0,0,0,420,0,0,0,0,0,"","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-06-15,696,"Jun-14",420,276,0.603448275862069,0,0,0,0,0,0,0,0,1,4,1,1,0,"Post-June",1,0,0,276,420,0,0,0,"Rest of Iraq",0,0,420,0,0,0,0,420
"2426",2491,NA,NA,29,"Ninewa","Same","Najaf","Najaf",NA,NA,"AL JEDAIDA","الجديدة 4","20338",44.24101,32.01426,NA,NA,NA,0,0,174,0,0,0,0,0,0,0,0,0,0,"","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-09-15,174,"Sep-14",0,174,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,0,174,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2427",2492,NA,NA,327,"Ninewa","Same","Najaf","Najaf",NA,NA,"Al Mazaria' - Al Haidariyah","الحيدرية - المزارع","24241",44.298073,32.332551,NA,NA,NA,0,0,960,0,0,0,0,1002,0,0,0,0,0,"No","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-06-15,1962,"Jun-14",1002,960,0.510703363914373,0,0,0,0,0,0,0,0,2,3,1,1,0,"Post-June",1,0,0,960,1002,0,0,0,"Rest of Iraq",0,0,1002,0,0,0,0,1002
"2428",2493,NA,NA,24,"Ninewa","Same","Najaf","Najaf",NA,NA,"Al Noor","النور","24376",44.326596,31.980519,NA,NA,NA,0,0,144,0,0,0,0,0,0,0,0,0,0,"No","No","Yes","Yes",NA,NA,NA,NA,NA,2014-07-15,144,"Jul-14",0,144,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,0,144,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2429",2494,NA,NA,5,"Salah al-Din","Same","Najaf","Najaf",NA,NA,"Al Qasim - 403","حي القاسم 403","23747",44.316762,32.049046,NA,NA,NA,0,0,30,0,0,0,0,0,0,0,0,0,0,"Yes","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-06-15,30,"Jun-14",0,30,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,0,30,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2430",2495,NA,NA,11,"Kirkuk","Same","Najaf","Najaf",NA,NA,"Al Qasim - 403","حي القاسم 403","23747",44.316762,32.049046,NA,NA,NA,0,0,66,0,0,0,0,0,0,0,0,0,0,"Unknown","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-09-15,66,"Sep-14",0,66,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,0,66,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2431",2496,NA,NA,11,"Anbar","Same","Najaf","Najaf",NA,NA,"Al Qasim - 403","حي القاسم 403","23747",44.316762,32.049046,NA,NA,NA,0,0,66,0,0,0,0,0,0,0,0,0,0,"Unknown","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-05-15,66,"May-14",0,66,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Pre-June",1,0,0,66,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2432",2497,NA,NA,52,"Ninewa","Same","Najaf","Najaf",NA,NA,"Al Quds 22"," القدس 22","24373",44.364731,31.98277,NA,NA,NA,0,0,162,0,0,0,0,150,0,0,0,0,0,"Yes","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-07-15,312,"Jul-14",150,162,0.480769230769231,0,0,0,0,0,0,0,0,1,3,1,1,0,"Post-June",1,0,0,162,150,0,0,0,"Rest of Iraq",0,0,150,0,0,0,0,150
